"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"92.14583",212.475779269092,17.4158867399598,407.535671798223,-85.8425829911795,510.794141529363
"92.15625",212.638523284287,15.3730841688749,409.903962399698,-89.0529313989155,514.329977967489
"92.16667",212.411020566733,12.9660464152428,411.855994718224,-92.6137453062862,517.435786439753
"92.17708",235.654895047253,34.0550767112682,437.254713383238,-72.6654206167026,543.975210711209
"92.18750",273.505027628528,69.7739407334487,477.236114523606,-38.074782018748,585.084837275803
"92.19792",288.539954262837,82.7002113088298,494.379697216845,-26.2647665330786,603.344675058753
"92.20833",295.158044134315,87.2314090212364,503.084679247394,-22.8383027977372,613.154391066368
"92.21875",311.577143476419,101.584619413567,521.569667539271,-9.5787079550829,632.732994907921
"92.22917",310.688044507374,98.6499429347162,522.726146080033,-13.5962477567845,634.972336771533
"92.23958",309.945033229433,95.8810290722532,524.009037386612,-17.437609665792,637.327676124657
"92.25000",310.965909319613,94.8950863022443,527.036732336982,-19.4858981689188,641.417716808146
"92.26042",310.812464975199,92.7533536118056,528.871576338593,-22.6801671308214,644.30509708122
"92.27083",285.484342321039,65.4549524313918,505.513732210687,-51.0215707600072,621.990255402086
"92.28125",287.03655480553,65.0544038673108,509.01870574375,-52.4558485803269,626.528958191388
"92.29167",287.50718388545,63.5893221601974,511.425045610702,-54.9456336804312,629.960001451331
"92.30208",285.946396210704,60.1094293184728,511.783363102934,-59.4414394308832,631.33423185229
"92.31250",286.249900457439,58.5100098912968,513.989791023581,-62.0482058017878,634.548006716666
"92.32292",299.495469913874,69.8684318557775,529.12250797197,-51.6887793747778,650.679719202525
"92.33333",308.871577892249,77.3727806001486,540.370375184349,-45.1752801161846,662.918435900682
"92.34375",306.489671018509,73.1341309892655,539.845211047753,-50.3968299595859,663.376171996605
"92.35417",332.414673436002,97.2170505019803,567.612296370023,-27.2890502329081,692.118397104912
"92.36458",340.203436948717,103.178048432173,577.228825465261,-22.2956129561706,702.702486853605
"92.37500",338.327590122011,99.4884241467678,577.166756097255,-26.9453930295746,703.600573273597
"92.38542",338.44057035344,97.801298395209,579.079842311671,-29.5854373270584,706.466578033938
"92.39583",335.866981922557,93.4409706656971,578.292993179418,-34.8916077072188,706.625571552334
"92.40625",334.708781025945,90.509103584134,578.908458467755,-38.7623969510838,708.179959002973
"92.41667",333.931158801835,87.9706053522125,579.891712251457,-42.233046634518,710.095364238188
"92.42708",334.212159347433,86.5032472214968,581.92107147337,-44.6259299417145,713.050248636582
"92.43750",333.631259731092,84.186243000666,583.076276461519,-47.8619724252472,715.124491887432
"92.44792",335.864639000877,84.695517593383,587.033760408371,-48.2653837173729,719.994661719127
"92.45833",343.135484190587,90.2540125644748,596.0169558167,-43.61335219669,729.884320577864
"92.46875",342.665836323989,88.0835317323296,597.248140915649,-46.6841996137518,732.01587226173
"92.47917",344.030582417797,87.7587327856091,600.302432049984,-47.9033896788347,735.964554514428
"92.48958",341.171808483761,83.2214799225159,599.122137045006,-53.3291756147355,735.672792582257
"92.50000",333.517580530146,73.8996245110313,593.135536549261,-63.5338196771753,730.568980737467
"92.51042",316.126215562763,54.8512757686428,577.401155356884,-83.4593226451609,715.711753770688
"92.52083",321.5978835857,58.6764024602238,584.519364711176,-80.5058222834234,723.701589454823
"92.53125",325.150104601829,60.5923296128221,589.707879590835,-79.4560967788823,729.756305982539
"92.54167",323.44976061317,57.2657502462191,589.633770980121,-83.6435531529107,730.543074379251
"92.55208",323.163586621145,55.3632161182052,590.963957124085,-86.4017366510363,732.728909893326
"92.56250",322.863878626753,53.4568454836085,592.270911769898,-89.1586231115708,734.886380365077
"92.57292",322.784621630697,51.7804508661703,593.788792395223,-91.6804913145608,737.249734575955
"92.58333",324.08821163347,51.4962608424532,596.680162424486,-92.8052013123186,740.981624579258
"92.59375",322.005254635419,47.8347188370083,596.17579043383,-97.3023957427218,741.31290501356
"92.60417",322.15075863679,46.4106749280932,597.890842345488,-99.5573081263629,743.858825399944
"92.61458",323.446746637754,46.1459986632868,600.747494612222,-100.648150148558,747.541643424067
"92.62500",323.323050638433,44.4703728843931,602.175728392472,-103.145317927147,749.791419204012
"92.63542",322.188929638909,41.7929115610621,602.584947716756,-106.639774266955,751.017633544773
"92.64583",345.774815639244,63.8439056326138,627.705725645874,-85.4013029017056,776.950934180194
"92.65625",357.42898363948,73.9714928575656,640.886474421394,-76.0818387241571,790.939806003117
"92.66667",355.645508639646,70.6696146704157,640.621402608876,-80.1875110051323,791.478528284424
"92.67708",353.336495639763,66.8502460452593,639.822745234266,-84.8064136021032,791.479404881628
"92.68750",354.117519639844,66.128835365841,642.106203913847,-86.3231651579293,794.558204437618
"92.69792",353.876402639902,64.3930813016796,643.359723978125,-88.8501322903114,796.602937570116
"92.70833",361.419555639942,70.4492746899132,652.389836589971,-83.5810877724905,806.420199052375
"92.71875",362.379810639971,69.9301304225633,654.829490857378,-84.8833787056679,809.642999985609
"92.72917",361.924127639991,68.0024943388925,655.845760941089,-87.5902196836263,811.438474963607
"92.73958",360.841680640004,65.4554291225983,656.227932157409,-90.9126069499605,812.595968229968
"92.75000",363.984121640013,67.1404782035717,660.827765076454,-89.9990545483246,817.967297828351
"92.76042",367.62228364002,69.328368663973,665.916198616066,-88.5788914660766,823.823458746116
"92.77083",370.493064640024,70.7558951483981,670.230234131651,-87.9153777716672,828.901507051716
"92.78125",372.668384640028,71.4948767779219,673.841892502135,-87.9367477460987,833.273517026155
"92.79167",371.350931640031,68.7479030678099,673.953960212251,-91.4404640087748,834.142327288836
"92.80208",370.798182640032,66.7723548487182,674.824010431347,-94.1691966380154,835.76556191808
"92.81250",369.027546640034,63.5855471911903,674.469546088877,-98.1056802865276,836.160773566595
"92.82292",368.896846640035,62.0452113332948,675.748481946775,-100.392232292075,838.185925572145
"92.83333",364.424867640035,56.1700426112392,672.679692668831,-107.010204783595,835.859940063666
"92.84375",369.166807640035,59.5151513928149,678.818463887256,-104.404533782986,842.738149063056
"92.85417",370.363224640036,59.3210100135324,681.405439266539,-105.334792302777,846.061241582849
"92.86458",370.357183640036,57.9305997153115,682.78376756476,-107.458043439899,848.172410719971
"92.87500",370.546181640035,56.7413355876105,684.351027692459,-109.376915465715,850.469278745785
"92.88542",369.705826640035,54.5287455108721,684.882907769197,-112.315922912515,851.727576192584
"92.89583",370.178497640035,53.6351301021701,686.721865177899,-113.932806656638,854.289801936707
"92.90625",371.102634640034,53.1988526629643,689.006416617104,-115.08924399838,857.294513278449
"92.91667",371.723365640035,52.4649661288589,690.98176515121,-116.540221738828,859.986953018897
