"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"92.30208",567.198357805192,122.853878915807,1011.54283669458,-112.367879533311,1246.76459514369
"92.31250",567.095467805125,118.757447207006,1015.43348840324,-118.578364522388,1252.76930013264
"92.32292",565.768937805094,113.472635025409,1018.06524058478,-125.95856471806,1257.49644032825
"92.33333",589.117977805079,132.897734608341,1045.33822100182,-108.610673717208,1286.84662932737
"92.34375",586.151807805071,126.041087329225,1046.26252828092,-117.526815263217,1289.83043087336
"92.35417",589.285147805068,125.316571400252,1053.25372420988,-120.293556759443,1298.86385236958
"92.36458",588.462487805067,120.667869745582,1056.25710586455,-126.967642521867,1303.892618132
"92.37500",586.776037805066,115.186418029857,1058.36565758027,-134.458046794223,1308.01012240435
"92.38542",586.406277805066,111.05195282839,1061.76060278174,-140.585426546459,1313.39798215659
"92.39583",586.511407805066,107.421959926762,1065.60085568337,-146.192674075263,1319.21548968539
"92.40625",588.729157805066,105.933482738849,1071.52483287128,-149.643109423502,1327.10142503363
"92.41667",582.771727805066,96.2980608333062,1069.24539477682,-161.225542633755,1326.76899824389
"92.42708",580.850227805066,90.7261685595964,1070.97428705054,-168.729835849629,1330.43029145976
"92.43750",582.719867805066,88.9724037654392,1076.46733184469,-172.401715277246,1337.84145088738
"92.44792",583.499747805066,86.1552765983694,1080.84421901176,-177.122983018104,1344.12247862824
"92.45833",588.493317805066,87.5776683847523,1089.40896722538,-177.591058783477,1354.57769439361
"92.46875",586.923047805066,82.4615005802248,1091.38459502991,-184.584311499572,1358.4304071097
"92.47917",588.262567805066,80.27987378608,1096.24526182405,-188.629920811844,1365.15505642198
"92.48958",589.438917805066,77.9593168265981,1100.91851878353,-192.801628496093,1371.67946410622
"92.50000",596.895507805066,81.9427458827719,1111.84826972736,-190.656779783318,1384.44779539345
"92.51042",588.904837805066,70.5021836782721,1107.30749193186,-203.923604604675,1381.73328021481
"92.52083",594.794127805066,72.9643887138461,1116.62386689629,-203.275588762363,1392.8638443725
"92.53125",592.554117805066,67.3196545466878,1117.78858106344,-210.722675031734,1395.83091064187
"92.54167",591.887317805066,63.2700591115739,1120.50457649856,-216.563014199526,1400.33764980966
"92.55208",591.284477805066,59.3059340808585,1123.26302152927,-222.306496042663,1404.8754516528
"92.56250",592.597237805066,57.278514260639,1127.91596134949,-226.102100251742,1411.29657586187
"92.57292",589.906327805067,51.2681370206208,1128.54451858951,-233.869697302982,1413.68235291311
"92.58333",591.074477805066,49.1371517554143,1133.01180385472,-237.747139282094,1419.89609489223
"92.59375",590.270497805066,45.053999375174,1135.48699623496,-243.566180663287,1424.10717627342
"92.60417",590.146107805066,41.6700418236426,1138.62217378649,-248.67564904635,1428.96786465648
"92.61458",588.397117805066,36.6807416218271,1140.11349398831,-255.380265854544,1432.17450146468
"92.62500",592.392387805066,37.4546214356551,1147.33015417448,-256.311686995813,1441.09646260594
"92.63542",591.838327805066,33.697763666088,1149.97889194404,-261.764003489651,1445.44065909978
"92.64583",592.208787805066,30.883700060288,1153.53387554984,-266.26385206177,1450.6814276719
"92.65625",595.122787805066,30.6311413425262,1159.61443426761,-268.192685708583,1458.43826131872
"92.66667",594.393657805066,26.7531168636219,1162.03419874651,-273.737634233331,1462.52494984346
"92.67708",596.685177805066,25.9131142677891,1167.45724134234,-276.235364755605,1469.60572036574
"92.68750",596.088967805066,22.2024691758444,1169.97546643429,-281.594692195834,1473.77262780597
"92.69792",596.261917805066,19.2777948838075,1173.24604072632,-286.159149736239,1478.68298534637
"92.70833",597.399397805066,17.3341920759864,1177.46460353415,-289.733779259627,1484.53257486976
"92.71875",597.913647805066,14.7836385517044,1181.04365705843,-293.906741767328,1489.73403737746
"92.72917",599.311677805066,13.1328889648935,1185.49046664524,-297.171417777453,1495.79477338758
"92.73958",597.251767805066,8.03997457580851,1186.46356103432,-303.869907704615,1498.37344331475
"92.75000",598.780927805066,6.55166301418819,1191.01019259594,-306.955572222142,1504.51742783227
"92.76042",597.602617805066,2.37117805322487,1192.83405755691,-312.725312607758,1507.93054821789
"92.77083",602.219557805066,4.00100939373908,1200.43810621639,-312.676761073666,1517.1158766838
"92.78125",603.020637805066,1.82982245800724,1204.21145315213,-316.421371081854,1522.46264669199
"92.79167",602.112877805066,-2.03558180727714,1206.26133741741,-321.852457645444,1526.07821325558
"92.80208",606.117707805066,-0.973987119409912,1213.20940272954,-322.348917616836,1534.58433322697
"92.81250",604.463247805067,-5.55748203989492,1214.48397765003,-328.482949963323,1537.40944557346
"92.82292",605.630677805066,-7.30509014691529,1218.56644575705,-331.773686030869,1543.035041641
"92.83333",597.891657805066,-17.945350200454,1213.72866581059,-343.949769796637,1539.73308540677
"92.84375",598.218467805066,-20.5061763004496,1216.94311191058,-348.039218110866,1544.476153721
"92.85417",597.323617805066,-24.2752480383353,1218.92248364847,-353.329810928631,1547.97704653876
"92.86458",597.884087805066,-26.5757706423041,1222.34394625244,-357.144851532007,1552.91302714214
"92.87500",600.278597805066,-27.0292051166057,1227.58640072674,-359.105896743107,1559.66309235324
"92.88542",600.917477805066,-29.2253983751864,1231.06035398532,-362.802887128462,1564.6378427386
"92.89583",600.217127805066,-32.748123369931,1233.18237898006,-367.819687195156,1568.25394280529
"92.90625",600.834477805066,-34.9406192137886,1236.60957482392,-371.499625579123,1573.16858118925
"92.91667",600.776027805065,-37.796551299017,1239.34860690915,-375.836455225995,1577.38851083613
"92.92708",600.577837805066,-40.7800214107904,1241.93569702092,-380.294363564845,1581.45003917498
"92.93750",595.134017805066,-48.9970778363819,1239.26511344651,-389.979482675165,1580.2475182853
"92.94792",593.614327805066,-53.2781154701343,1240.50677108027,-395.722289447411,1582.95094505754
"92.95833",593.421307805066,-56.220745914414,1243.06336152455,-400.120475737395,1586.96309134753
"92.96875",590.714127805066,-61.665947576739,1243.09420318687,-407.015098514828,1588.44335412496
"92.97917",642.088414357105,-15.3906022540425,1299.56743096825,-363.438969631575,1647.61579834578
"92.98958",590.249812241015,-72.7742021927729,1253.2738266748,-423.75791410682,1604.25753858885
"93.00000",590.077733427919,-78.7155461846338,1258.87101304047,-432.753322602194,1612.90878945803
"93.01042",590.760233928254,-83.9709267451956,1265.4913946017,-441.152027522489,1622.672495379
"93.02083",573.843196782036,-106.861586790939,1254.54798035501,-467.204932514429,1614.8913260785
"93.03125",573.291425512534,-113.30623568012,1259.88908670519,-476.769082380624,1623.35193340569
"93.04167",573.751180220132,-118.675580643782,1266.17794108405,-485.224166314817,1632.72652675508
"93.05208",556.370974198761,-141.829760437222,1254.57170883474,-511.434903190501,1624.17685158802
"93.06250",527.138650518435,-176.785632481837,1231.06293351871,-549.420638718919,1603.69793975579
"93.07292",527.370852741727,-182.229359738448,1236.9710652219,-557.869021544635,1612.61072702809
"93.08333",528.391356900896,-186.839052743234,1243.62176654502,-565.459160892831,1622.24187469462
"93.09375",513.102004794034,-207.714298745807,1233.91830833388,-589.29140050528,1615.49541009335
"93.10417",494.88343630754,-231.475649684619,1221.2425222997,-615.986923234397,1605.75379584948
"93.11458",497.334575685145,-234.52524143366,1229.19439280395,-621.948426146595,1616.61757751689
"93.12500",496.206767106559,-241.112709258403,1233.52624347152,-631.426062994309,1623.83959720743
"93.13542",496.060438646338,-246.678548990822,1238.7994262835,-639.860818696085,1631.98169598876
"93.14583",495.733299812946,-252.385932278914,1243.85253190481,-648.416331355974,1639.88293098187
"93.15625",496.653815586083,-256.80723942616,1250.11487059833,-655.665428743344,1648.97305991551
"93.16667",544.111263563488,-214.654006265774,1302.87653339275,-616.320077295745,1704.54260442272
"93.17708",598.075072595658,-165.957588145082,1362.1077333364,-570.412047489753,1766.56219268107
"93.18750",621.850652132542,-147.413332489316,1391.1146367544,-554.637087416119,1798.3383916812
"93.19792",629.289491910937,-145.170480648324,1403.7494644702,-555.144825438585,1813.72380926046
"93.20833",634.447616804898,-145.173714364482,1414.06894797428,-557.880317359668,1826.77555096947
"93.21875",635.461251754157,-149.28749202567,1420.20999553398,-564.708383299036,1835.63088680735
"93.22917",636.516571729876,-153.326299783893,1426.35944324365,-571.443859386158,1844.47700284591
"93.23958",637.819153718258,-157.085200580181,1432.7235080167,-577.882147319078,1853.52045475559
"93.25000",637.641913712699,-162.291898097163,1437.57572552256,-585.751278817099,1861.0351062425
"93.26042",641.214711710039,-163.717132651409,1446.14655607149,-589.822311983513,1872.25173540359
"93.27083",645.582671708765,-164.31636203302,1455.48170545055,-593.051012588697,1884.21635600623
"93.28125",650.019441708156,-164.81650229764,1464.85538571395,-596.164595280932,1896.20347869724
"93.29167",653.892161707865,-165.850960514801,1473.63528393053,-599.796756730684,1907.58108014641
"93.30208",656.853671707725,-167.767427475848,1481.4747708913,-604.295468713178,1918.00281212863
"93.31250",656.750781707658,-172.719608364221,1486.22117177954,-611.814709133447,1925.31627254876
"93.32292",655.424251707627,-178.867243390593,1489.71574680585,-620.514482997682,1931.36298641294
"93.33333",678.773291707612,-160.311608395131,1517.85819181036,-604.496323334288,1962.04290674951
"93.34375",675.807121707605,-168.043955418939,1519.65819883415,-614.751732067832,1966.36597548304
"93.35417",678.940461707602,-169.650023246608,1527.53094666181,-618.866690848795,1976.747614264
"93.36458",678.1178017076,-175.185767921645,1531.42137133685,-626.89739184185,1983.13299525705
"93.37500",676.4313517076,-181.559413236408,1534.42211665161,-635.752288475157,1988.61499189036
"93.38542",676.0615917076,-186.590901198084,1538.71408461328,-643.251546153018,1995.37472956822
"93.39583",676.166721707599,-191.122442472133,1543.45588588733,-650.237592934052,2002.57103634925
"93.40625",678.3844717076,-193.516706804489,1550.28565021969,-655.073310176908,2011.84225359211
"93.41667",672.4270417076,-204.061883423778,1548.91596683898,-668.047093155402,2012.9011765706
"93.42708",670.5055417076,-210.547241424686,1551.55832483989,-676.948411644822,2017.95949506002
"93.43750",672.3751817076,-213.21794013354,1557.96830354874,-682.022620481045,2026.77298389624
"93.44792",673.1550617076,-216.955239457106,1563.26536287231,-688.151170093971,2034.46129350917
"93.45833",678.1486317076,-216.456040215542,1572.75330363074,-690.031147016728,2046.32841043193
"93.46875",676.5783617076,-222.49821446036,1575.65493787556,-698.440604371964,2051.59732778716
"93.47917",677.9178817076,-225.608465778232,1581.44422919343,-703.906422336467,2059.74218575167
"93.48958",679.0942317076,-228.860079581398,1587.0485429966,-709.50205858531,2067.69052200051
"93.50000",686.5508217076,-225.809963385374,1598.91160680057,-708.784588716572,2081.88623213177
"93.51042",678.5601517076,-238.185927074663,1595.30623048986,-723.481986657703,2080.6022900729
"93.52083",684.4494417076,-236.661053157074,1605.55993657227,-724.267495054471,2093.16637846967
