"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"91.59375",-0.0521953908570891,-6.84917170857923,6.74478092686505,-10.4472736262349,10.3428828445207
"91.60417",1.42868860914291,-5.42275469373405,8.28013191201987,-9.04968969165567,11.9070669099415
"91.61458",1.40333760914291,-5.50214308385736,8.30881830214318,-9.15768374817226,11.9643589664581
"91.62500",1.29780660914291,-5.66129188637082,8.25690510465664,-9.34521610081537,11.9408293191012
"91.63542",1.61544960914292,-5.39685672608826,8.6277559443741,-9.10894746946753,12.3398466877534
"91.64583",1.40888760914292,-5.65622586538708,8.47400108367291,-9.39627101971251,12.2140462379983
"91.65625",1.47264060914292,-5.64488822303242,8.59016944131825,-9.41268039162456,12.3579616099104
"91.66667",2.43179560914291,-4.73776539176287,9.6013566100487,-8.5331017266633,13.3966929449491
"91.67708",2.74801360914291,-4.4732046547355,9.96923187302132,-8.29588669282427,13.7919139111101
"91.68750",1.79665960914291,-5.47584900091958,9.0691682192054,-9.32568250818163,12.9190017264675
"91.69792",1.41683760914291,-5.90660213951993,8.74027735780576,-9.78339696294673,12.6170721812326
"91.70833",1.68880360914291,-5.68521551350363,9.06282273178945,-9.58878544015538,12.9663926584412
"91.71875",1.93931760914291,-5.4849363122972,9.36357153058301,-9.41509893508662,13.2937341533724
"91.72917",2.35259160914291,-5.12155948371578,9.8267427020016,-9.07813607350677,13.7833192917926
"91.73958",2.17663160914291,-5.34708574518019,9.70034896346601,-9.32990112882444,13.6831643471103
"91.75000",1.33388360914291,-6.23907559427318,8.90684281255901,-10.2479580382349,12.9157252565207
"91.76042",1.50954360914292,-6.11233931868184,9.13142653696767,-10.1471204179257,13.1662076362115
"91.77083",1.58139760914291,-6.08909700556926,9.25189222385508,-10.1496115774095,13.3124067956953
"91.78125",1.53849560914292,-6.18030455041494,9.25729576870077,-10.266390533044,13.3433817513298
"91.79167",1.62925060914292,-6.13755466536038,9.39605588364621,-10.2490530207959,13.5075542390817
"91.80208",1.83791260914291,-5.97660288709319,9.65242810537902,-10.1133575082981,13.7891827265839
"91.81250",1.98597060914291,-5.87596558430054,9.84790680258636,-10.0378232062491,14.0097644245349
"91.82292",2.08497560914291,-5.82409696472048,9.9940481830063,-10.0109070791969,14.1808582974827
"91.83333",1.81691060914291,-6.13901908181716,9.77284030010298,-10.3506338557481,13.9844550740339
"91.84375",1.77850860914291,-6.22400384110432,9.78102105939014,-10.4602780382385,14.0172952565243
"91.85417",1.59849860914291,-6.45032700613935,9.64732422442517,-10.7111179119003,13.9081151301862
"91.86458",1.51719360914291,-6.5776802042087,9.61206742249453,-10.8628475535577,13.8972347718435
"91.87500",1.35548460914291,-6.78517693172388,9.4961461500097,-11.0945828398785,13.8055520581643
"91.88542",1.26150460914291,-6.9246885593457,9.44769777763152,-11.2581974552116,13.7812066734974
"91.89583",1.31400760914291,-6.91746533685355,9.54548055513936,-11.2749438990338,13.9029591173196
"91.90625",0.683446609142908,-7.59305839777477,8.95995161606059,-11.9743754930295,13.3412687113153
"91.91667",-0.456843390857093,-8.77813676378869,7.86444998207451,-13.1831633878265,12.2694766061124
